Election,Scottish STV - Losing Voter Bloc Anomaly,Scottish STV - Removed Loser Ballots,Scottish STV - Losing Voter Bloc Original Winning Parties,Scottish STV - Losing Voter Bloc New Winning Parties,Scottish STV - Winning Voter Bloc Anomaly,Scottish STV - Removed Winner Ballots,Scottish STV - Winning Voter Bloc Original Winning Parties,Scottish STV - Winning Voter Bloc New Winning Parties,Scottish STV - Alt Winning Voter Bloc Anomaly,Scottish STV - Removed Alt Winner Ballots,Scottish STV - Alt Winning Voter Bloc Original Winning Parties,Scottish STV - Alt Winning Voter Bloc New Winning Parties,Meek STV - Losing Voter Bloc Anomaly,Meek STV - Removed Loser Ballots,Meek STV - Losing Voter Bloc Original Winning Parties,Meek STV - Losing Voter Bloc New Winning Parties,Meek STV - Winning Voter Bloc Anomaly,Meek STV - Removed Winner Ballots,Meek STV - Winning Voter Bloc Original Winning Parties,Meek STV - Winning Voter Bloc New Winning Parties,Meek STV - Alt Winning Voter Bloc Anomaly,Meek STV - Removed Alt Winner Ballots,Meek STV - Alt Winning Voter Bloc Original Winning Parties,Meek STV - Alt Winning Voter Bloc New Winning Parties,Chamberlin-Courant (OM) - Losing Voter Bloc Anomaly,Chamberlin-Courant (OM) - Removed Loser Ballots,Chamberlin-Courant (OM) - Losing Voter Bloc Original Winning Parties,Chamberlin-Courant (OM) - Losing Voter Bloc New Winning Parties,Chamberlin-Courant (OM) - Winning Voter Bloc Anomaly,Chamberlin-Courant (OM) - Removed Winner Ballots,Chamberlin-Courant (OM) - Winning Voter Bloc Original Winning Parties,Chamberlin-Courant (OM) - Winning Voter Bloc New Winning Parties,Chamberlin-Courant (OM) - Alt Winning Voter Bloc Anomaly,Chamberlin-Courant (OM) - Removed Alt Winner Ballots,Chamberlin-Courant (OM) - Alt Winning Voter Bloc Original Winning Parties,Chamberlin-Courant (OM) - Alt Winning Voter Bloc New Winning Parties,Chamberlin-Courant (PM) - Losing Voter Bloc Anomaly,Chamberlin-Courant (PM) - Removed Loser Ballots,Chamberlin-Courant (PM) - Losing Voter Bloc Original Winning Parties,Chamberlin-Courant (PM) - Losing Voter Bloc New Winning Parties,Chamberlin-Courant (PM) - Winning Voter Bloc Anomaly,Chamberlin-Courant (PM) - Removed Winner Ballots,Chamberlin-Courant (PM) - Winning Voter Bloc Original Winning Parties,Chamberlin-Courant (PM) - Winning Voter Bloc New Winning Parties,Chamberlin-Courant (PM) - Alt Winning Voter Bloc Anomaly,Chamberlin-Courant (PM) - Removed Alt Winner Ballots,Chamberlin-Courant (PM) - Alt Winning Voter Bloc Original Winning Parties,Chamberlin-Courant (PM) - Alt Winning Voter Bloc New Winning Parties,Expanding Approvals - Losing Voter Bloc Anomaly,Expanding Approvals - Removed Loser Ballots,Expanding Approvals - Losing Voter Bloc Original Winning Parties,Expanding Approvals - Losing Voter Bloc New Winning Parties,Expanding Approvals - Winning Voter Bloc Anomaly,Expanding Approvals - Removed Winner Ballots,Expanding Approvals - Winning Voter Bloc Original Winning Parties,Expanding Approvals - Winning Voter Bloc New Winning Parties,Expanding Approvals - Alt Winning Voter Bloc Anomaly,Expanding Approvals - Removed Alt Winner Ballots,Expanding Approvals - Alt Winning Voter Bloc Original Winning Parties,Expanding Approvals - Alt Winning Voter Bloc New Winning Parties
dumgal_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2022_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dundee_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dundee_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dundee_2012_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dundee_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dundee_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dundee_2022_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dundee_2022_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
east_ayrshire_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
east_ayrshire_2017_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
east_ayrshire_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
east_dunbartonshire_2012_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
east_dunbartonshire_2017_ward4.csv,,,,,"[2, 4, 3, 7]","{(4,): 750}","['Con', 'LD', 'SNP', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']","[2, 4, 3, 7]","{(4,): 750}","['Con', 'LD', 'SNP', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']",,,,,"[2, 4, 3, 7]","{(4,): 750}","['Con', 'LD', 'SNP', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']","[2, 4, 3, 7]","{(4,): 750}","['Con', 'LD', 'SNP', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2, 4, 3, 7]","{(4,): 750}","['Con', 'LD', 'SNP', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']","[2, 4, 3, 7]","{(4,): 750}","['Con', 'LD', 'SNP', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']"
east_dunbartonshire_2017_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 5, 3]","{(2,): 168, (2, 4): 2, (2, 7): 3, (2, 7, 4): 1, (4,): 34, (4, 2): 2, (4, 7): 4, (7,): 7, (7, 4): 2}","['Ind', 'LD', 'SNP']","['LD', 'Lab', 'SNP']",,,,,,,,
east_dunbartonshire_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6, 3, 7]","{(3,): 201}","['LD', 'Lab', 'SNP']","['Con', 'LD', 'SNP']","[6, 3, 7]","{(3,): 201}","['LD', 'Lab', 'SNP']","['Con', 'LD', 'SNP']"
east_lothian_2012_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5, 4, 7]","{(1,): 41, (1, 2): 2, (1, 2, 3): 1, (1, 3): 25, (1, 3, 2): 1, (2,): 27, (2, 1): 4, (2, 1, 3): 1, (3,): 62, (3, 1): 22, (3, 2, 1): 1}","['LD', 'Lab', 'SNP']","['Lab', 'SNP', 'SNP']","[5, 4, 7]","{(5,): 568}","['LD', 'Lab', 'SNP']","['Lab', 'SNP', 'SNP']","[5, 4, 7]","{(5,): 568}","['LD', 'Lab', 'SNP']","['Lab', 'SNP', 'SNP']"
east_lothian_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
east_lothian_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
east_lothian_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
east_lothian_2022_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
east_renfrewshire_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
east_renfrewshire_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2012_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2012_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7, 6, 2, 3]","{(7,): 912}","['Con', 'Grn', 'LD', 'Lab']","['Con', 'Grn', 'Lab', 'SNP']","[7, 6, 2, 3]","{(7,): 912}","['Con', 'Grn', 'LD', 'Lab']","['Con', 'Grn', 'Lab', 'SNP']"
edinburgh_2012_ward13.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2012_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2012_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2017_ward16.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2017_ward17.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4, 2, 1, 7]","{(4,): 214, (4, 5): 38, (5,): 694, (5, 4): 132}","['Con', 'Grn', 'Lab', 'SNP']","['Lab', 'Lab', 'SNP', 'SNP']",,,,
edinburgh_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2022_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7, 4, 5, 1]","{(5,): 316}","['Con', 'Grn', 'LD', 'Lab']","['Grn', 'LD', 'Lab', 'SNP']","[7, 4, 5, 1]","{(5,): 316}","['Con', 'Grn', 'LD', 'Lab']","['Grn', 'LD', 'Lab', 'SNP']"
edinburgh_2022_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2022_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2022_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3, 7, 2]","{(1,): 680, (7,): 298, (1, 7): 159, (7, 1): 51}","['Con', 'Grn', 'Lab']","['LD', 'Lab', 'SNP']",,,,
eilean_siar_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eilean_siar_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eilean_siar_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eilean_siar_2022_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
falkirk_2012_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 3, 7, 4]","{(2,): 56, (2, 3): 492, (3,): 43, (3, 2): 270}","['Con', 'Lab', 'Lab', 'SNP']","['Ind', 'Lab', 'SNP', 'SNP']",,,,
falkirk_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
falkirk_2017_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
falkirk_2022_ward3.csv,,,,,"[2, 5, 1, 3]","{(1,): 22, (2,): 72, (1, 2): 281, (2, 1): 491}","['Ind', 'Lab', 'SNP', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']","[2, 5, 1, 3]","{(1,): 22, (2,): 72, (1, 2): 281, (2, 1): 491}","['Ind', 'Lab', 'SNP', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']",,,,,"[2, 5, 1, 3]","{(1,): 22, (2,): 72, (1, 2): 281, (2, 1): 491}","['Ind', 'Lab', 'SNP', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']","[2, 5, 1, 3]","{(1,): 22, (2,): 72, (1, 2): 281, (2, 1): 491}","['Ind', 'Lab', 'SNP', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
falkirk_2022_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
falkirk_2022_ward6.csv,"[2, 6, 7, 4]","{(1,): 108, (1, 5): 6, (5,): 60, (5, 1): 3}","['Con', 'Lab', 'SNP', 'SNP']","['Lab', 'Lab', 'SNP', 'SNP']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 2, 5, 6]","{(3, 2): 36, (2,): 98, (2, 3): 17, (3,): 325}","['Con', 'Lab', 'SNP', 'SNP']","['Alba', 'Grn', 'Lab', 'SNP']",,,,,,,,,,,,,,,,
falkirk_2022_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2012_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2012_ward13.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2012_ward16.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2012_ward17.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2, 3, 7]","{(4,): 119, (4, 5): 6, (4, 5, 6): 2, (4, 6): 70, (4, 6, 5): 5, (5,): 16, (5, 4, 6): 1, (5, 6): 3, (6,): 60, (6, 4): 31, (6, 4, 5): 4, (6, 5): 5}","['Con', 'LD', 'SNP']","['LD', 'LD', 'SNP']",,,,,,,,
fife_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward16.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward17.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward19.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward6.csv,,,,,,,,,,,,,,,,,"[3, 6, 7, 1]","{(3,): 706}","['Con', 'Ind', 'Lab', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']","[3, 6, 7, 1]","{(3,): 706}","['Con', 'Ind', 'Lab', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3, 7, 6, 1]","{(3,): 706, (3, 6): 198, (6,): 244, (6, 3): 69}","['Con', 'Ind', 'Lab', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']","[3, 7, 6, 1]","{(3,): 706, (3, 6): 198, (6,): 244, (6, 3): 69}","['Con', 'Ind', 'Lab', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']"
fife_2017_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2022_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2022_ward16.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2017_ward12.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2017_ward15.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2017_ward22.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2017_ward23.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2022_ward20.csv,,,,,,,,,,,,,"[4, 5, 7]","{(1,): 344, (3, 2): 5, (2,): 44, (1, 2): 74, (2, 3): 12, (2, 3, 1): 1, (1, 2, 3): 27, (3,): 35, (3, 1, 2): 1, (3, 1): 1, (3, 2, 1): 4, (2, 1, 3): 3, (1, 3, 2): 4, (2, 1): 7, (1, 3): 3}","['Lab', 'SNP', 'SNP']","['Lab', 'Lab', 'SNP']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2022_ward22.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highland_2012_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highland_2012_ward15.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highland_2012_ward16.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highland_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highland_2012_ward21.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highland_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highland_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highland_2017_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highland_2017_ward12.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highland_2017_ward13.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highland_2017_ward16.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highland_2017_ward21.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2, 1, 4, 7]","{(6,): 136}","['Con', 'Ind', 'SNP', 'SNP']","['Ind', 'Ind', 'Lab', 'SNP']",,,,
highland_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highland_2017_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highland_2017_ward9.csv,,,,,"[3, 1, 6]","{(3,): 175}","['Ind', 'LD', 'SNP']","['Con', 'LD', 'SNP']","[3, 1, 6]","{(3,): 175}","['Ind', 'LD', 'SNP']","['Con', 'LD', 'SNP']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highland_2022_aird_and_loch_ness.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6, 4, 2, 3]","{(6,): 168}","['Con', 'Grn', 'Ind', 'SNP']","['Con', 'Ind', 'Ind', 'SNP']","[6, 4, 2, 3]","{(6,): 168}","['Con', 'Grn', 'Ind', 'SNP']","['Con', 'Ind', 'Ind', 'SNP']"
highland_2022_culloden.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highland_2022_dingwall.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highland_2022_inverness_ness_side.csv,,,,,"[1, 2, 5]","{(1,): 440}","['LD', 'Lab', 'SNP']","['Grn', 'LD', 'SNP']","[1, 2, 5]","{(1,): 440}","['LD', 'Lab', 'SNP']","['Grn', 'LD', 'SNP']","[1, 2, 4]","{(6, 7, 3): 2, (7,): 80, (7, 6): 24, (7, 3, 6): 1, (6, 7): 7, (7, 3): 2, (3, 6): 3, (6,): 25, (3,): 4, (7, 6, 3): 3, (3, 7): 2}","['Grn', 'LD', 'SNP']","['LD', 'Lab', 'SNP']","[1, 2, 4]","{(2,): 242}","['Grn', 'LD', 'SNP']","['LD', 'Lab', 'SNP']","[1, 2, 4]","{(2,): 242}","['Grn', 'LD', 'SNP']","['LD', 'Lab', 'SNP']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highland_2022_inverness_south.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highland_2022_northwest_and_central_sutherland.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inverclyde_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inverclyde_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inverclyde_2012_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inverclyde_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inverclyde_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inverclyde_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inverclyde_2022_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
midlothian_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5, 3, 2]","{(1,): 28, (1, 4): 18, (1, 7, 4): 1, (4,): 103, (4, 1): 12, (4, 1, 7): 1, (4, 7): 1, (4, 7, 1): 1, (7,): 12, (7, 1): 3, (7, 4): 1}","['Lab', 'Lab', 'SNP']","['Grn', 'Lab', 'SNP']",,,,,,,,
midlothian_2012_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
midlothian_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
midlothian_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
midlothian_2017_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
midlothian_2017_ward6.csv,,,,,,,,,,,,,"[3, 2, 5]","{(1,): 58, (1, 6): 2, (1, 6, 7): 5, (1, 7): 21, (1, 7, 6): 5, (6,): 27, (6, 7): 5, (6, 7, 1): 1, (7,): 28, (7, 1): 15, (7, 1, 6): 3, (7, 6): 8}","['Con', 'Lab', 'SNP']","['Lab', 'Lab', 'SNP']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
midlothian_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
midlothian_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
midlothian_2022_ward4.csv,,,,,"[3, 5, 4]","{(3,): 403}","['Con', 'Lab', 'SNP']","['Lab', 'SNP', 'SNP']","[3, 5, 4]","{(3,): 403}","['Con', 'Lab', 'SNP']","['Lab', 'SNP', 'SNP']",,,,,"[3, 5, 4]","{(3,): 403}","['Con', 'Lab', 'SNP']","['Lab', 'SNP', 'SNP']","[3, 5, 4]","{(3,): 403}","['Con', 'Lab', 'SNP']","['Lab', 'SNP', 'SNP']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5, 3, 4]","{(3,): 403}","['LD', 'Lab', 'SNP']","['Lab', 'SNP', 'SNP']","[5, 3, 4]","{(3,): 403}","['LD', 'Lab', 'SNP']","['Lab', 'SNP', 'SNP']"
moray_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moray_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
