Election,Scottish STV - Losing Voter Bloc Anomaly,Scottish STV - Removed Loser Ballots,Scottish STV - Winning Voter Bloc Anomaly,Scottish STV - Removed Winner Ballots,AQ STV - Losing Voter Bloc Anomaly,AQ STV - Removed Loser Ballots,AQ STV - Winning Voter Bloc Anomaly,AQ STV - Removed Winner Ballots,Meek STV - Losing Voter Bloc Anomaly,Meek STV - Removed Loser Ballots,Meek STV - Winning Voter Bloc Anomaly,Meek STV - Removed Winner Ballots,Chamberlin-Courant - Losing Voter Bloc Anomaly,Chamberlin-Courant - Removed Loser Ballots,Chamberlin-Courant - Winning Voter Bloc Anomaly,Chamberlin-Courant - Removed Winner Ballots,Greedy Chamberlin-Courant - Losing Voter Bloc Anomaly,Greedy Chamberlin-Courant - Removed Loser Ballots,Greedy Chamberlin-Courant - Winning Voter Bloc Anomaly,Greedy Chamberlin-Courant - Removed Winner Ballots,Expanding Approvals - Losing Voter Bloc Anomaly,Expanding Approvals - Removed Loser Ballots,Expanding Approvals - Winning Voter Bloc Anomaly,Expanding Approvals - Removed Winner Ballots
stirling_2022_ward5.csv,,,,,"[1, 2, 6]","{(4, 3): 0.4, (5, 3, 4): 0.2, (3, 4): 0.1, (4, 7, 3): 0.1, (5, 4): 0.2, (3, 7, 5): 0.1, (4, 5): 0.2, (4, 7, 5): 0.1, (5,): 3.1, (4, 7): 0.5, (5, 7, 4): 0.1, (7,): 3.3000000000000003, (7, 4, 3): 0.2, (4,): 3.9000000000000004, (5, 3): 0.1, (7, 4): 0.30000000000000004, (3,): 1.6, (5, 7): 0.2, (7, 5): 0.1, (3, 7, 4): 0.1, (7, 4, 5): 0.1}",,,,,,,,,,,,,,,,,,
west_dunbartonshire_2012_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_dunbartonshire_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_dunbartonshire_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_dunbartonshire_2012_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_dunbartonshire_2017_ward1.csv,"[6, 2, 7]","{(3,): 4.5, (3, 4): 0.6, (3, 4, 5): 0.6, (4,): 9.6, (4, 3): 0.3, (4, 3, 5): 0.3, (4, 5): 4.5, (4, 5, 3): 1.7999999999999998, (5,): 12.299999999999999, (5, 3): 0.8999999999999999, (5, 3, 4): 0.6, (5, 4): 3.5999999999999996, (5, 4, 3): 0.6}",,,"[1, 2, 6]","{(3,): 1.5, (3, 4): 0.2, (3, 4, 5): 0.2, (3, 4, 7): 0.1, (3, 7): 0.2, (3, 7, 5): 0.2, (4,): 3.2, (4, 3): 0.1, (4, 3, 5): 0.1, (4, 5): 1.5, (4, 5, 3): 0.6000000000000001, (4, 5, 7): 0.5, (4, 7): 0.7000000000000001, (4, 7, 3): 0.1, (5,): 4.1000000000000005, (5, 3): 0.30000000000000004, (5, 3, 4): 0.2, (5, 3, 7): 0.1, (5, 4): 1.2000000000000002, (5, 4, 3): 0.2, (5, 4, 7): 0.30000000000000004, (5, 7): 0.4, (5, 7, 3): 0.1, (5, 7, 4): 0.30000000000000004, (7,): 4.1000000000000005, (7, 3): 0.4, (7, 3, 4): 0.1, (7, 3, 5): 0.1, (7, 4): 0.7000000000000001, (7, 5): 0.2, (7, 5, 4): 0.4}",,,,,,,,,,,,,,,"[1, 6, 7]","{(3,): 4.5, (3, 4): 0.6, (3, 4, 5): 0.6, (4,): 9.6, (4, 3): 0.3, (4, 3, 5): 0.3, (4, 5): 4.5, (4, 5, 3): 1.7999999999999998, (5,): 12.299999999999999, (5, 3): 0.8999999999999999, (5, 3, 4): 0.6, (5, 4): 3.5999999999999996, (5, 4, 3): 0.6}",,
west_dunbartonshire_2017_ward3.csv,,,"[3, 2, 6, 1]","{(2,): 58.0, (2, 4): 459.0, (4,): 28.0, (4, 2): 273.0}","[2, 3, 4, 6]","{(1,): 62.5, (1, 5): 27.5, (5,): 19.0, (5, 1): 8.0}","[3, 2, 1, 6]","{(2,): 58.0, (2, 4): 459.0, (4,): 28.0, (4, 2): 273.0}",,,,,,,,,,,,,,,"[2, 3, 4, 7]","{(2,): 58.0, (2, 3): 15.0, (2, 3, 6): 10.0, (2, 6): 3.0, (2, 6, 3): 3.0, (3,): 158.0, (3, 2): 13.0, (3, 2, 6): 4.0, (3, 6): 637.0, (3, 6, 2): 38.0, (6,): 48.0, (6, 2): 6.0, (6, 2, 3): 2.0, (6, 3): 196.0, (6, 3, 2): 11.0}"
west_dunbartonshire_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_dunbartonshire_2022_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,"[3, 2, 4, 6]","{(2,): 162.0, (2, 3): 12.0, (2, 3, 5): 5.0, (2, 5): 819.0, (2, 5, 3): 51.0, (3,): 56.0, (3, 2): 23.0, (3, 2, 5): 16.0, (3, 5): 12.0, (3, 5, 2): 10.0, (5,): 39.0, (5, 2): 393.0, (5, 2, 3): 29.0, (5, 3): 3.0, (5, 3, 2): 7.0}"
west_lothian_2012_ward5.csv,"[5, 7, 1, 4]","{(2,): 1.7000000000000002, (2, 3): 0.1, (2, 3, 6): 0.2, (2, 6): 0.1, (3,): 7.2, (3, 2): 0.30000000000000004, (3, 2, 6): 0.2, (3, 6): 2.2, (3, 6, 2): 0.4, (6,): 8.700000000000001, (6, 2): 0.30000000000000004, (6, 2, 3): 0.1, (6, 3): 10.5, (6, 3, 2): 0.1}",,,,,,,,,,,,,,,,,,,,,,
west_lothian_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2017_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2021_by_election_ward_4.csv,,,,,,,,,,,,,,,,,,,,,,,,
west_lothian_2022_ward7.csv,,,"[1, 5, 7, 3]","{(1,): 65.0}","[1, 5, 2, 7]","{(4, 3): 1.1, (4, 6): 0.6000000000000001, (3, 4): 8.5, (4, 3, 6): 0.4, (6, 4, 3): 0.1, (3, 6, 4): 0.8, (4,): 2.9000000000000004, (6, 3): 0.2, (3, 6): 0.7000000000000001, (6, 4): 1.4000000000000001, (6,): 1.2000000000000002, (3,): 33.1, (3, 4, 6): 1.4000000000000001}","[1, 3, 5, 2]","{(1,): 65.0, (1, 5): 15.0, (5,): 91.0, (5, 1): 11.0}",,,"[1, 2, 5, 3]","{(5,): 91.0}",,,,,,,,,,,,
west_lothian_2022_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeenshire_2012_ward11.csv,,,,,"[6, 1, 2, 8]","{(3,): 1.5, (3, 4): 0.1, (3, 4, 5): 0.4, (3, 4, 7, 5): 0.1, (3, 5): 0.1, (3, 5, 4): 0.2, (3, 5, 4, 7): 0.2, (3, 5, 7): 0.2, (3, 7): 0.1, (3, 7, 4, 5): 0.1, (3, 7, 5): 0.2, (3, 7, 5, 4): 0.1, (4,): 3.0, (4, 3, 5): 0.4, (4, 3, 7): 0.2, (4, 5): 1.3, (4, 5, 3): 0.4, (4, 5, 3, 7): 0.2, (4, 5, 7): 0.4, (4, 5, 7, 3): 0.1, (4, 7): 0.9, (4, 7, 3): 0.2, (4, 7, 5): 0.1, (5,): 2.8000000000000003, (5, 3): 0.8, (5, 3, 4): 0.1, (5, 3, 7): 0.5, (5, 4): 1.4000000000000001, (5, 4, 3): 0.7000000000000001, (5, 4, 7): 0.5, (5, 7): 0.1, (5, 7, 3): 0.1, (5, 7, 3, 4): 0.1, (5, 7, 4): 0.30000000000000004, (7,): 12.9, (7, 3): 2.0, (7, 3, 4): 0.5, (7, 3, 4, 5): 0.2, (7, 3, 5): 0.2, (7, 3, 5, 4): 0.5, (7, 4): 1.2000000000000002, (7, 4, 3): 0.30000000000000004, (7, 4, 5): 1.1, (7, 4, 5, 3): 0.1, (7, 5): 0.7000000000000001, (7, 5, 3): 0.4, (7, 5, 3, 4): 0.1, (7, 5, 4): 0.9, (7, 5, 4, 3): 0.30000000000000004}",,,,,,,,,,,,,,,"[6, 2, 8, 7]","{(3,): 1.5, (3, 4): 0.1, (3, 4, 5): 0.4, (3, 5): 0.1, (3, 5, 4): 0.2, (4,): 3.0, (4, 3, 5): 0.4, (4, 5): 1.3, (4, 5, 3): 0.4, (5,): 2.8000000000000003, (5, 3): 0.8, (5, 3, 4): 0.1, (5, 4): 1.4000000000000001, (5, 4, 3): 0.7000000000000001}","[6, 2, 8, 7]","{(2,): 75.0}"
aberdeenshire_2012_ward2.csv,,,,,"[6, 2, 3]","{(1,): 5.5, (1, 4): 0.2, (1, 4, 5): 0.1, (1, 5): 0.7000000000000001, (1, 5, 7): 0.2, (1, 7): 0.2, (1, 7, 5): 0.30000000000000004, (1, 7, 8): 0.1, (1, 8): 0.2, (1, 8, 5): 0.1, (4,): 0.8, (4, 1): 0.2, (4, 1, 8): 0.1, (4, 7): 0.1, (4, 7, 1): 0.1, (4, 8, 1): 0.2, (5,): 5.300000000000001, (5, 1): 0.2, (5, 1, 7): 0.2, (5, 4, 1): 0.1, (5, 7, 8): 0.4, (5, 8): 0.4, (5, 8, 1): 0.2, (7,): 1.2000000000000002, (7, 1, 8, 4): 0.1, (7, 4, 1): 0.1, (7, 4, 8): 0.1, (7, 5, 8): 0.1, (7, 8, 1): 0.1, (7, 8, 4): 0.1, (7, 8, 5): 0.1, (8,): 2.7, (8, 1): 0.1, (8, 1, 4): 0.1, (8, 4, 1): 0.1, (8, 4, 5): 0.1, (8, 5): 0.5, (8, 5, 7): 0.1, (8, 5, 7, 1): 0.1, (8, 7): 0.30000000000000004, (8, 7, 5, 4): 0.1}",,,,,,,,,,,,,,,,,,
aberdeenshire_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeenshire_2017_ward19.csv,,,,,"[2, 5, 4, 7]","{(1,): 2.1, (1, 3): 0.4, (1, 3, 8): 0.1, (1, 6): 0.6000000000000001, (1, 8, 3): 0.2, (3,): 4.4, (3, 1): 0.6000000000000001, (3, 1, 6): 0.4, (3, 1, 8): 0.1, (3, 6): 0.6000000000000001, (3, 6, 1): 0.1, (3, 6, 1, 8): 0.1, (3, 8): 0.30000000000000004, (3, 8, 1): 0.1, (6,): 7.2, (6, 1): 1.1, (6, 1, 3): 0.4, (6, 1, 8): 0.1, (6, 3): 0.30000000000000004, (6, 3, 1): 0.30000000000000004, (6, 8): 0.6000000000000001, (6, 8, 1): 0.1, (6, 8, 3): 0.1, (8,): 2.8000000000000003, (8, 1): 0.30000000000000004, (8, 1, 3): 0.30000000000000004, (8, 1, 6): 0.30000000000000004, (8, 3): 0.1, (8, 6): 0.6000000000000001, (8, 6, 1): 0.1}",,,,,,,,,,,,,,,,,,
aberdeenshire_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeenshire_2022_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeenshire_2022_ward18.csv,"[1, 4, 2, 7]","{(6, 5, 3): 0.5, (3, 6, 5): 1.5, (5,): 8.5, (5, 3): 0.5, (6, 3): 1.5, (3, 5): 1.5, (3, 6): 1.0, (5, 6): 2.5, (6,): 7.5, (3,): 29.5, (6, 5): 0.5}",,,,,"[4, 1, 2, 5]","{(1,): 75.0}",,,,,,,,,,,,,,,,
aberdeenshire_2022_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,"[7, 8, 2, 4]","{(2,): 217.0}"
aberdeen_2012_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2017_ward13.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2017_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,"[1, 2, 4]","{(1,): 64.0}"
aberdeen_2017_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2017_ward9.csv,,,,,,,,,,,,,,,,,,,"[2, 1, 5]","{(1,): 693.0}",,,,
aberdeen_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
aberdeen_2022_ward13.csv,,,,,"[2, 6, 7, 8]","{(4, 3): 0.2, (1, 3, 4): 0.1, (3, 4): 1.0, (1,): 3.0, (4, 5): 0.1, (1, 5): 0.4, (5,): 0.4, (5, 3, 1, 4): 0.1, (1, 4): 0.30000000000000004, (4,): 2.4000000000000004, (4, 1): 0.2, (5, 4, 1): 0.1, (1, 3, 5): 0.1, (4, 3, 1): 0.2, (3, 5): 0.2, (3, 1, 4): 0.1, (4, 5, 1): 0.1, (5, 1): 0.1, (3,): 7.5, (4, 1, 3): 0.1, (1, 4, 5): 0.1, (3, 1): 0.2, (1, 3): 0.1}",,,,,,,,,,,,,,,,,,
aberdeen_2022_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
angus_2012_ward6.csv,,,,,"[3, 4, 2, 7]","{(1,): 3.1, (1, 5): 0.4, (1, 6): 0.30000000000000004, (1, 6, 5): 0.30000000000000004, (1, 6, 8): 0.1, (1, 8): 0.2, (1, 8, 6): 0.1, (5,): 12.600000000000001, (5, 1): 2.0, (5, 1, 6): 0.4, (5, 1, 8): 0.2, (5, 6): 0.8, (5, 6, 8): 0.9, (5, 6, 8, 1): 0.1, (5, 8): 0.9, (5, 8, 1): 0.4, (5, 8, 6): 0.30000000000000004, (6,): 2.4000000000000004, (6, 1): 0.9, (6, 1, 5): 0.2, (6, 5): 0.2, (6, 5, 1): 0.1, (6, 5, 8): 0.2, (6, 8): 0.1, (6, 8, 1): 0.2, (8,): 2.8000000000000003, (8, 1): 0.2, (8, 1, 5): 0.1, (8, 5): 0.2, (8, 5, 1): 0.30000000000000004, (8, 5, 6): 0.1, (8, 6): 0.4}",,,,,,,,,,,,,,,,,,
angus_2017_ward3.csv,,,,,"[3, 2, 4, 6]","{(1,): 1.2000000000000002, (1, 5): 0.4, (1, 7): 0.2, (1, 8): 0.1, (1, 8, 5): 0.2, (5,): 4.6000000000000005, (5, 1): 1.0, (5, 7): 0.1, (5, 7, 8): 0.1, (5, 8): 0.6000000000000001, (5, 8, 1): 0.1, (7,): 1.7000000000000002, (7, 1): 0.2, (7, 5): 0.1, (7, 5, 1): 0.1, (7, 5, 8, 1): 0.1, (7, 8): 0.5, (7, 8, 1): 0.1, (7, 8, 5, 1): 0.1, (8,): 4.5, (8, 1): 0.2, (8, 5): 0.4, (8, 7): 0.2}",,,,,,,,,,,,,,,,,,
angus_2017_ward7.csv,,,"[5, 1, 8]","{(1,): 49.0}",,,,,,,,,,,,,,,,,,,,
angus_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,
angus_2022_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
argyll_bute_2017_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,
argyll_bute_2017_ward4.csv,,,,,"[6, 2, 3, 7]","{(1,): 4.0, (1, 4): 0.30000000000000004, (1, 4, 8): 0.2, (1, 5): 0.5, (1, 5, 4): 0.1, (1, 8): 1.3, (1, 8, 5): 0.1, (4,): 1.7000000000000002, (4, 1): 0.2, (4, 8): 0.2, (5,): 2.0, (5, 1): 0.2, (5, 1, 8): 0.1, (5, 8): 0.2, (8,): 2.5, (8, 1): 0.9, (8, 1, 4): 0.1, (8, 5): 0.2}",,,,,,,,,,,,,"[2, 5, 7, 6]","{(6,): 130.0}",,,"[2, 5, 6, 8]","{(6,): 130.0, (6, 7): 39.0, (7,): 157.0, (7, 6): 35.0}"
argyll_bute_2022_ward5.csv,,,,,"[7, 8, 5, 6]","{(4, 3): 0.1, (3, 4): 0.1, (1, 2, 4, 3): 0.1, (3, 2): 0.30000000000000004, (1,): 5.6000000000000005, (2, 4): 0.1, (1, 2, 3, 4): 0.1, (2, 1, 3, 4): 0.1, (2,): 1.6, (1, 2): 1.1, (4, 2): 0.30000000000000004, (4, 1, 2): 0.4, (4, 1, 2, 3): 0.1, (1, 4): 0.6000000000000001, (4,): 0.7000000000000001, (2, 3): 0.1, (4, 1): 0.2, (4, 3, 1): 0.1, (1, 2, 3): 0.9, (3,): 4.4, (3, 1, 2): 0.4, (4, 2, 1): 0.1, (3, 1): 0.6000000000000001, (2, 1, 4): 0.2, (1, 4, 2): 0.1, (3, 2, 1): 0.2, (1, 3, 2): 0.2, (2, 1, 3): 0.4, (2, 1): 0.30000000000000004, (2, 4, 1): 0.1, (1, 3): 2.0, (1, 2, 4): 0.1}",,,,,,,,,,,,,,,,,"[7, 5, 1, 6]","{(5,): 83.0, (5, 6): 17.0, (6,): 49.0, (6, 5): 14.0}"
clackmannanshire_2012_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
clackmannanshire_2017_ward1.csv,,,,,"[3, 4, 6, 8]","{(1,): 1.7000000000000002, (1, 2): 0.4, (1, 2, 7): 0.1, (1, 2, 7, 5): 0.1, (1, 5): 0.1, (1, 5, 7): 0.1, (1, 5, 7, 2): 0.2, (1, 7): 0.2, (1, 7, 2): 0.2, (1, 7, 5, 2): 0.1, (2,): 0.6000000000000001, (2, 1): 0.6000000000000001, (2, 1, 5): 0.1, (2, 7): 0.9, (2, 7, 1): 0.1, (5,): 2.7, (5, 1): 0.1, (5, 1, 7): 0.1, (5, 2): 0.4, (5, 2, 1): 0.1, (5, 7): 0.1, (5, 7, 1): 0.1, (5, 7, 2): 0.1, (7,): 0.8, (7, 1): 0.6000000000000001, (7, 1, 2): 0.4, (7, 1, 2, 5): 0.1, (7, 2): 0.5, (7, 2, 1): 0.6000000000000001, (7, 2, 5): 0.30000000000000004, (7, 5): 0.1, (7, 5, 1): 0.1}",,,,,,,,,,,,,,,,,,
clackmannanshire_2017_ward2.csv,,,,,"[2, 3, 1, 4]","{(5,): 1.6, (5, 6): 0.2, (5, 8): 0.9, (5, 8, 6): 0.2, (5, 8, 7): 0.2, (6,): 0.4, (6, 5): 0.1, (6, 8, 5): 0.1, (7,): 4.3, (7, 5): 0.1, (7, 5, 8): 0.1, (7, 6): 0.1, (7, 6, 8): 0.2, (7, 8): 0.4, (8,): 2.6, (8, 5): 1.1, (8, 5, 6): 0.1, (8, 5, 7): 0.30000000000000004, (8, 7): 0.30000000000000004, (8, 7, 5): 0.1}",,,,,,,,,,,,,,,,,,
clackmannanshire_2022_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2012_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2017_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,
dumgal_2022_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
dundee_2012_ward6.csv,"[2, 6, 8]","{(1,): 1.4000000000000001, (1, 3): 0.2, (1, 3, 5): 0.2, (1, 3, 5, 7): 0.1, (1, 4): 0.1, (3,): 3.1, (3, 1): 0.2, (3, 1, 5): 0.1, (3, 1, 7, 5): 0.1, (3, 4): 0.30000000000000004, (3, 4, 7): 0.1, (3, 5, 1): 0.1, (3, 5, 7): 1.0, (3, 5, 7, 1): 0.1, (3, 7): 0.5, (3, 7, 4): 0.1, (3, 7, 5): 0.5, (4,): 1.9000000000000001, (4, 3): 0.1, (4, 5): 0.1, (4, 7): 0.1, (4, 7, 3): 0.1, (4, 7, 5): 0.2, (5,): 0.30000000000000004, (5, 7): 0.5, (5, 7, 3): 0.1, (7,): 0.2, (7, 1, 5): 0.2, (7, 4): 0.1, (7, 5): 0.30000000000000004, (7, 5, 3): 0.4, (7, 5, 4): 0.1}",,,"[2, 6, 8]","{(1,): 1.4000000000000001, (1, 3): 0.2, (1, 3, 5): 0.2, (1, 3, 5, 7): 0.1, (1, 4): 0.1, (3,): 3.1, (3, 1): 0.2, (3, 1, 5): 0.1, (3, 1, 7, 5): 0.1, (3, 4): 0.30000000000000004, (3, 4, 7): 0.1, (3, 5, 1): 0.1, (3, 5, 7): 1.0, (3, 5, 7, 1): 0.1, (3, 7): 0.5, (3, 7, 4): 0.1, (3, 7, 5): 0.5, (4,): 1.9000000000000001, (4, 3): 0.1, (4, 5): 0.1, (4, 7): 0.1, (4, 7, 3): 0.1, (4, 7, 5): 0.2, (5,): 0.30000000000000004, (5, 7): 0.5, (5, 7, 3): 0.1, (7,): 0.2, (7, 1, 5): 0.2, (7, 4): 0.1, (7, 5): 0.30000000000000004, (7, 5, 3): 0.4, (7, 5, 4): 0.1}",,,,,,,,,,,,,,,,,,
dundee_2017_ward6.csv,"[2, 5, 7]","{(1,): 3.1, (1, 3): 0.9, (1, 3, 4): 0.5, (1, 3, 6): 0.2, (1, 4): 0.1, (1, 4, 3): 0.2, (1, 4, 6): 0.1, (1, 4, 8): 0.2, (1, 6, 3): 0.2, (1, 6, 8): 0.2, (1, 8): 0.5, (1, 8, 4): 0.2, (1, 8, 6): 0.2, (3,): 10.8, (3, 1): 2.6, (3, 1, 4): 0.8, (3, 1, 4, 8): 0.1, (3, 1, 6): 0.30000000000000004, (3, 1, 8): 0.4, (3, 4): 0.5, (3, 4, 1): 0.6000000000000001, (3, 4, 6): 0.30000000000000004, (3, 4, 6, 1): 0.2, (3, 4, 8): 0.4, (3, 6): 0.4, (3, 6, 1): 0.2, (3, 6, 4): 0.30000000000000004, (3, 8): 0.1, (3, 8, 1): 0.2, (3, 8, 4, 1): 0.1, (4,): 0.8, (4, 1): 0.1, (4, 3, 1): 0.1, (4, 3, 6): 0.1, (4, 3, 6, 1): 0.1, (4, 3, 8): 0.2, (4, 6): 0.1, (4, 8): 0.1, (4, 8, 6): 0.1, (6,): 0.6000000000000001, (6, 1): 0.2, (6, 1, 3): 0.2, (6, 1, 8, 3): 0.1, (6, 3, 8): 0.1, (6, 4): 0.5, (6, 4, 3, 8, 1): 0.1, (6, 8, 1): 0.4, (8,): 1.1, (8, 1): 0.30000000000000004, (8, 1, 4): 0.1, (8, 1, 6): 0.2, (8, 3): 0.1, (8, 3, 4): 0.1, (8, 6): 0.1, (8, 6, 1): 0.1}",,,"[2, 5, 7]","{(1,): 3.1, (1, 3): 0.9, (1, 3, 4): 0.5, (1, 3, 6): 0.2, (1, 4): 0.1, (1, 4, 3): 0.2, (1, 4, 6): 0.1, (1, 4, 8): 0.2, (1, 6, 3): 0.2, (1, 6, 8): 0.2, (1, 8): 0.5, (1, 8, 4): 0.2, (1, 8, 6): 0.2, (3,): 10.8, (3, 1): 2.6, (3, 1, 4): 0.8, (3, 1, 4, 8): 0.1, (3, 1, 6): 0.30000000000000004, (3, 1, 8): 0.4, (3, 4): 0.5, (3, 4, 1): 0.6000000000000001, (3, 4, 6): 0.30000000000000004, (3, 4, 6, 1): 0.2, (3, 4, 8): 0.4, (3, 6): 0.4, (3, 6, 1): 0.2, (3, 6, 4): 0.30000000000000004, (3, 8): 0.1, (3, 8, 1): 0.2, (3, 8, 4, 1): 0.1, (4,): 0.8, (4, 1): 0.1, (4, 3, 1): 0.1, (4, 3, 6): 0.1, (4, 3, 6, 1): 0.1, (4, 3, 8): 0.2, (4, 6): 0.1, (4, 8): 0.1, (4, 8, 6): 0.1, (6,): 0.6000000000000001, (6, 1): 0.2, (6, 1, 3): 0.2, (6, 1, 8, 3): 0.1, (6, 3, 8): 0.1, (6, 4): 0.5, (6, 4, 3, 8, 1): 0.1, (6, 8, 1): 0.4, (8,): 1.1, (8, 1): 0.30000000000000004, (8, 1, 4): 0.1, (8, 1, 6): 0.2, (8, 3): 0.1, (8, 3, 4): 0.1, (8, 6): 0.1, (8, 6, 1): 0.1}",,,,,,,,,,,,,,,,,,
dundee_2022_ward5.csv,,,,,"[5, 1, 7]","{(4, 3): 0.30000000000000004, (6, 2, 3): 0.4, (4, 6): 0.2, (8,): 4.0, (3, 2, 4): 0.1, (8, 6, 2): 0.1, (2, 3, 8): 0.1, (2, 4, 8): 0.1, (4, 6, 2): 0.30000000000000004, (2, 8, 3): 0.1, (4, 8): 0.5, (4, 3, 8): 0.1, (4, 2, 6): 0.2, (8, 6, 4): 0.1, (3, 8, 4): 0.1, (2, 6): 1.0, (3, 2, 8): 0.1, (8, 4, 3): 0.1, (3, 8): 0.4, (2,): 3.7, (6, 3, 8): 0.1, (3, 2, 6): 0.1, (8, 4): 0.2, (4, 3, 6): 0.1, (8, 6): 0.1, (6, 4, 3): 0.1, (6, 8, 3): 0.1, (4,): 5.5, (2, 3): 0.2, (2, 6, 8): 0.9, (3, 6, 8): 0.1, (6, 3): 0.5, (3, 6): 0.1, (6, 8, 2): 0.6000000000000001, (3, 4, 8): 0.1, (6, 2, 8): 0.2, (6, 4): 0.2, (6,): 11.100000000000001, (3,): 0.8, (6, 2, 3, 8): 0.1, (6, 3, 2): 0.2, (4, 8, 3): 0.1, (2, 8): 1.2000000000000002, (6, 8): 0.7000000000000001, (6, 2): 2.3000000000000003, (8, 4, 2): 0.2, (4, 6, 3): 0.1, (2, 6, 3): 0.30000000000000004, (8, 2): 0.7000000000000001, (8, 2, 6): 0.2}",,,,,,,,,,,,,,,,,,
east_ayrshire_2012_ward8.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_ayrshire_2017_ward1.csv,,,"[3, 5, 6, 4]","{(5,): 873.0}","[5, 2, 3, 6]","{(1,): 2.1, (1, 4): 0.4, (1, 7): 0.1, (1, 7, 8): 0.1, (1, 8): 0.1, (1, 8, 4): 0.1, (4,): 3.1, (4, 1): 0.4, (7, 8, 4): 0.1, (8,): 0.30000000000000004}","[3, 5, 4, 6]","{(5,): 873.0}",,,"[3, 5, 4, 2]","{(5,): 873.0}",,,,,,,,,,,"[5, 3, 2, 4]","{(5,): 873.0}"
east_ayrshire_2017_ward6.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_ayrshire_2017_ward8.csv,"[3, 8, 7, 5]","{(1,): 2.1, (1, 2): 0.6, (1, 6, 2): 0.3, (2,): 4.2, (2, 6): 3.3, (2, 6, 1): 0.3, (6,): 22.8, (6, 1): 1.5, (6, 1, 2): 0.8999999999999999, (6, 2): 5.1, (6, 2, 1): 1.7999999999999998}","[3, 8, 7, 5]","{(7,): 39.0}",,,,,,,,,,,,,,,,,,,,
east_dunbartonshire_2012_ward2.csv,,,,,,,,,,,,,,,"[1, 5, 8]","{(1,): 270.0, (1, 4): 62.0, (4,): 223.0, (4, 1): 98.0}",,,,,,,,
east_dunbartonshire_2017_ward6.csv,,,"[3, 8, 7]","{(8,): 406.0}",,,,,,,"[3, 8, 7]","{(8,): 406.0}",,,,,,,,,,,,
east_dunbartonshire_2022_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_lothian_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_lothian_2017_ward3.csv,,,,,"[1, 7, 5, 6]","{(2,): 3.5, (2, 3): 0.2, (2, 3, 4): 0.1, (2, 4): 0.30000000000000004, (3,): 2.7, (3, 4, 8): 0.1, (3, 8): 0.2, (4,): 1.4000000000000001, (4, 2): 0.1, (4, 3): 0.1, (4, 3, 2): 0.2, (8,): 1.0}",,,,,,,,,,,,,,,,,,
east_lothian_2022_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_lothian_2022_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,
east_renfrewshire_2012_ward2.csv,,,,,,,,,,,,,,,"[1, 2, 6, 8]","{(1,): 105.0, (1, 2): 38.0, (1, 2, 5): 7.0, (1, 5): 2.0, (1, 5, 2): 3.0, (2,): 304.0, (2, 1): 70.0, (2, 1, 5): 7.0, (2, 5): 28.0, (2, 5, 1): 2.0, (5,): 76.0, (5, 1): 7.0, (5, 1, 2): 4.0, (5, 2): 28.0, (5, 2, 1): 1.0}",,,,,,,,
